selection_rank,status,decision,model_id,candidate_name,model_kind,role,variant_name,leverage,allocation_fraction,target_notional_fraction_of_equity,expected_replay_notional_for_10000_equity,live_notional_for_10000_equity,notional_parity_passed,train_return,train_mdd,train_sharpe,train_sortino,train_smart_sortino,train_calmar,train_trade_event_count,train_turnover_proxy,train_return_per_turnover_proxy_bps,train_return_per_turnover_proxy_pass,validation_return,validation_mdd,validation_sharpe,validation_sortino,validation_smart_sortino,validation_calmar,validation_trade_event_count,validation_turnover_proxy,validation_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_pass,train_validation_return_ratio,locked_oos_return,locked_oos_mdd,locked_oos_sharpe,locked_oos_sortino,locked_oos_smart_sortino,locked_oos_calmar,locked_oos_trade_event_count,locked_oos_turnover_proxy,locked_oos_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_pass,locked_oos_liquidation_count,locked_oos_account_wipeout_count,avg_bbo_spread_bps_assumption,bbo_spread_multiplier,return_per_turnover_proxy_threshold_bps,execution_efficiency_proxy_gate_pass,selection_eligible,calendar_quarantined,historical_oos_bucket_quarantined,primary_10bps_promotion_gate_pass,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,primary_10bps_gate_reasons,trade_filter_params
529,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_long_risk_on_3p0x_0p075alloc,alpha_zoo_long_risk_on,individual_seed,fresh_train_validation_10bps_retune,,3.0,0.075,0.22499999999999998,2250.0,2250.0,True,-0.05296464271814172,0.18454360614100665,-0.35448233609093893,-0.1584554897684267,-0.1337692331012121,-0.28700340166579563,1344,302.4,-1.7514762803618293,False,-0.039065607885249376,0.09038939690752705,-1.5160076857810865,-0.5571088363381023,-0.5109264982932965,-1.6537610248334444,296,66.6,-5.865706889677083,False,0.0,-0.05074219612615305,0.05346964791206664,-5.495898587497665,-2.464456808771794,-2.339371441461314,-6.279630441648578,187,42.074999999999996,-12.05993966159312,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_-0.0391_below_0.02;train_return_not_positive;train_validation_return_ratio_0.0000_below_0.50;train_return_per_turnover_proxy_bps_-1.751_not_above_10.000;validation_return_per_turnover_proxy_bps_-5.866_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-12.060_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_return_non_positive;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,{}
530,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_quality_single_pair_9p0x_0p03alloc,alpha_zoo_quality_single_pair,individual_seed,fresh_train_validation_10bps_retune,,9.0,0.03,0.27,2700.0,2700.0,True,-0.1745594160333247,0.28737263721039447,-0.9239384220380116,-0.38617404645763154,-0.2999706808235659,-0.6074322793144857,1416,382.32000000000005,-4.565793472309182,False,-0.023955301115333172,0.06409601824854198,-0.718021942191571,-0.33701885976067886,-0.31671846711295654,-1.4637379913878112,334,90.18,-2.656387349227453,False,0.0,-0.028883565708859638,0.07672323560512542,-2.143234002291968,-1.077218757022056,-1.0004602124302184,-2.680769471136619,183,49.410000000000004,-5.8456923110422245,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_-0.0240_below_0.02;train_return_not_positive;train_validation_return_ratio_0.0000_below_0.50;train_return_per_turnover_proxy_bps_-4.566_not_above_10.000;validation_return_per_turnover_proxy_bps_-2.656_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-5.846_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_return_non_positive;train_sharpe_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,{}
531,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_high_confidence_single_pair_6p0x_0p075alloc,alpha_zoo_high_confidence_single_pair,individual_seed,fresh_train_validation_10bps_retune,,6.0,0.075,0.44999999999999996,4500.0,4500.0,True,-0.22941263759032948,0.29712968515625693,-1.2388174747360545,-0.41392561801929845,-0.31910889308607215,-0.7720959872107162,821,369.45,-6.2095720013622815,False,-0.013330642271105697,0.06364422024540653,-0.2932045181123256,-0.1008366430255838,-0.09480298120956134,-0.8338187025605912,161,72.44999999999999,-1.8399782292761488,False,0.0,0.011612634144293477,0.05732851836358841,0.795776456246475,0.3497773980110427,0.33081241254363214,1.6562497480944252,106,47.699999999999996,2.4345144956590103,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_-0.0133_below_0.02;train_return_not_positive;train_validation_return_ratio_0.0000_below_0.50;train_return_per_turnover_proxy_bps_-6.210_not_above_10.000;validation_return_per_turnover_proxy_bps_-1.840_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_2.435_not_above_10.000;primary_10bps_promotion_gate_failed,train_calmar_not_above_locked_oos;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,{}
532,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_high_confidence_single_pair_3p0x_0p15alloc,alpha_zoo_high_confidence_single_pair,individual_seed,fresh_train_validation_10bps_retune,,3.0,0.15,0.44999999999999996,4500.0,4500.0,True,-0.22941263759032948,0.29712968515625693,-1.2388174747360545,-0.41392561801929845,-0.31910889308607215,-0.7720959872107162,821,369.45,-6.2095720013622815,False,-0.013330642271105697,0.06364422024540653,-0.2932045181123256,-0.1008366430255838,-0.09480298120956134,-0.8338187025605912,161,72.44999999999999,-1.8399782292761488,False,0.0,0.011612634144293477,0.05732851836358841,0.795776456246475,0.3497773980110427,0.33081241254363214,1.6562497480944252,106,47.699999999999996,2.4345144956590103,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_-0.0133_below_0.02;train_return_not_positive;train_validation_return_ratio_0.0000_below_0.50;train_return_per_turnover_proxy_bps_-6.210_not_above_10.000;validation_return_per_turnover_proxy_bps_-1.840_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_2.435_not_above_10.000;primary_10bps_promotion_gate_failed,train_calmar_not_above_locked_oos;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,{}
533,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_slow_residual_pair_4p0x_0p075alloc,alpha_zoo_slow_residual_pair,individual_seed,fresh_train_validation_10bps_retune,,4.0,0.075,0.3,3000.0,3000.0,True,-0.25909359928496556,0.35572107655321417,-1.4952263404585446,-0.7264880671044354,-0.535868387435164,-0.7283616753763152,1450,435.0,-5.956174696206105,False,-0.005429323655813056,0.08363431216856175,-0.043229218109165565,-0.020323764422167878,-0.01875518723793094,-0.26157956545291794,345,103.5,-0.5245723338949814,False,0.0,-0.05390656790759396,0.09324668810545912,-3.4459436726756456,-1.7742168210743217,-1.6228878992983267,-3.785316083548841,212,63.599999999999994,-8.475875457168861,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_-0.0054_below_0.02;train_return_not_positive;train_validation_return_ratio_0.0000_below_0.50;train_return_per_turnover_proxy_bps_-5.956_not_above_10.000;validation_return_per_turnover_proxy_bps_-0.525_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-8.476_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,{}
534,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_slow_residual_pair_2p0x_0p15alloc,alpha_zoo_slow_residual_pair,individual_seed,fresh_train_validation_10bps_retune,,2.0,0.15,0.3,3000.0,3000.0,True,-0.25909359928496556,0.35572107655321417,-1.4952263404585446,-0.7264880671044354,-0.535868387435164,-0.7283616753763152,1450,435.0,-5.956174696206105,False,-0.005429323655813056,0.08363431216856175,-0.043229218109165565,-0.020323764422167878,-0.01875518723793094,-0.26157956545291794,345,103.5,-0.5245723338949814,False,0.0,-0.05390656790759396,0.09324668810545912,-3.4459436726756456,-1.7742168210743217,-1.6228878992983267,-3.785316083548841,212,63.599999999999994,-8.475875457168861,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_-0.0054_below_0.02;train_return_not_positive;train_validation_return_ratio_0.0000_below_0.50;train_return_per_turnover_proxy_bps_-5.956_not_above_10.000;validation_return_per_turnover_proxy_bps_-0.525_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-8.476_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,{}
535,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_slow_residual_pair_6p0x_0p05alloc,alpha_zoo_slow_residual_pair,individual_seed,fresh_train_validation_10bps_retune,,6.0,0.05,0.30000000000000004,3000.0000000000005,3000.0000000000005,True,-0.25909359928496845,0.35572107655321544,-1.4952263404585673,-0.7264880671044461,-0.5358683874351714,-0.7283616753763208,1450,435.00000000000006,-5.956174696206171,False,-0.005429323655813945,0.08363431216856176,-0.043229218109186555,-0.02032376442217773,-0.018755187237940032,-0.26157956545296035,345,103.50000000000001,-0.5245723338950671,False,0.0,-0.05390656790759463,0.09324668810545957,-3.445943672675686,-1.7742168210743394,-1.6228878992983422,-3.785316083548861,212,63.60000000000001,-8.475875457168966,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_-0.0054_below_0.02;train_return_not_positive;train_validation_return_ratio_0.0000_below_0.50;train_return_per_turnover_proxy_bps_-5.956_not_above_10.000;validation_return_per_turnover_proxy_bps_-0.525_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-8.476_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,{}
536,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_slow_residual_pair_3p0x_0p1alloc,alpha_zoo_slow_residual_pair,individual_seed,fresh_train_validation_10bps_retune,,3.0,0.1,0.30000000000000004,3000.0000000000005,3000.0000000000005,True,-0.25909359928496845,0.35572107655321544,-1.4952263404585673,-0.7264880671044461,-0.5358683874351714,-0.7283616753763208,1450,435.00000000000006,-5.956174696206171,False,-0.005429323655813945,0.08363431216856176,-0.043229218109186555,-0.02032376442217773,-0.018755187237940032,-0.26157956545296035,345,103.50000000000001,-0.5245723338950671,False,0.0,-0.05390656790759463,0.09324668810545957,-3.445943672675686,-1.7742168210743394,-1.6228878992983422,-3.785316083548861,212,63.60000000000001,-8.475875457168966,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_-0.0054_below_0.02;train_return_not_positive;train_validation_return_ratio_0.0000_below_0.50;train_return_per_turnover_proxy_bps_-5.956_not_above_10.000;validation_return_per_turnover_proxy_bps_-0.525_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-8.476_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,{}
537,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_high_confidence_long_only_8p0x_0p175alloc,alpha_zoo_high_confidence_long_only,individual_seed,fresh_train_validation_10bps_retune,,8.0,0.175,1.4,14000.0,14000.0,True,-0.38633187162799565,0.5454143379922501,-0.8016434011000146,-0.19264983220017903,-0.12465901697952611,-0.708327311398046,486,680.4,-5.678011046854727,False,0.17350632743372008,0.15530976493460036,1.9770878531143503,0.5571465363574275,0.4822486170096263,5.8958842353043535,104,145.6,11.916643367700555,True,-2.226615463205949,-0.013526781346178907,0.13478214459999938,-0.11789300955776769,-0.04838992952042489,-0.042642484066826684,-0.7528666535668901,73,102.19999999999999,-1.3235598186085038,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_return_not_positive;train_validation_return_ratio_-2.2266_below_0.50;train_return_per_turnover_proxy_bps_-5.678_not_above_10.000;validation_mdd_0.1553_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-1.324_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,{}
538,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_long_risk_on_5p0x_0p05alloc,alpha_zoo_long_risk_on,individual_seed,fresh_train_validation_10bps_retune,,5.0,0.05,0.25,2500.0,2500.0,True,-0.0595117543033139,0.20308325831570512,-0.3534878688464442,-0.15803354652441243,-0.13135711550475446,-0.29304116349561077,1344,336.0,-1.7711831637891042,False,-0.043448471505952324,0.09996119138101203,-1.5154562376565544,-0.5569438288695914,-0.506330435322307,-1.6519850804298388,296,74.0,-5.8714150683719355,False,0.0,-0.0562545745944345,0.05926647846806236,-5.495627498401166,-2.464472433634161,-2.326583993480415,-6.166678588995369,187,46.75,-12.033064084371018,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_-0.0434_below_0.02;train_return_not_positive;train_validation_return_ratio_0.0000_below_0.50;train_return_per_turnover_proxy_bps_-1.771_not_above_10.000;validation_return_per_turnover_proxy_bps_-5.871_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-12.033_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_return_non_positive;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,{}
539,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_long_risk_on_2p0x_0p125alloc,alpha_zoo_long_risk_on,individual_seed,fresh_train_validation_10bps_retune,,2.0,0.125,0.25,2500.0,2500.0,True,-0.0595117543033139,0.20308325831570512,-0.3534878688464442,-0.15803354652441243,-0.13135711550475446,-0.29304116349561077,1344,336.0,-1.7711831637891042,False,-0.043448471505952324,0.09996119138101203,-1.5154562376565544,-0.5569438288695914,-0.506330435322307,-1.6519850804298388,296,74.0,-5.8714150683719355,False,0.0,-0.0562545745944345,0.05926647846806236,-5.495627498401166,-2.464472433634161,-2.326583993480415,-6.166678588995369,187,46.75,-12.033064084371018,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_-0.0434_below_0.02;train_return_not_positive;train_validation_return_ratio_0.0000_below_0.50;train_return_per_turnover_proxy_bps_-1.771_not_above_10.000;validation_return_per_turnover_proxy_bps_-5.871_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-12.033_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_return_non_positive;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,{}
